par_id,community,text,label
1504,vulnerable,"Prof Faisal noted that children were vulnerable as they may not understand the dangers of the road , and their small physique makes them less visible to motorists .",0
1505,refugee,"Another idea is to let refugees decide themselves what they want their camp to look like . Although elected refugee delegates represent the camp population to camp managers , decisions of how the camp should be run are made in offices far away . Refugees ' entrepreneurial initiative demonstrates their ability to improve the situation in camps . There may be many more such ideas and initiatives if refugees are given more of a say .",0
1506,migrant,"The actual title of a Simpsons episode is Much Apu About Nothing . When an anti-immigrant law is put into effect , Apu risks being deported as an illegal alien , and Homer attempts to help him get fake papers .",0
1507,women,""""""" Restoring power in town centers and nearby communities affected by Typhoon ' Nina ' would not be possible if not for all the strong men and women who continue to give their full effort and time in restoring damaged energy facilities , """" said Energy Secretary Alfonso G. Cusi .""",0
1508,in-need,"Sad to see anyone lose their jobs , hopefully , these skilled tradespeople will always be in need BUT how did this dinosaur of a car company last this long anyhow !",0
1509,women,It took more than two decades for women to be inducted as fighter pilots in the Indian Air Force ( IAF ) and their battle for securing a permanent commission was equally challenging .,0
1511,refugee,"MHA special secretary ( internal security ) Rina Mitra , joint secretary Satyendra Garg and others had said in August that all refugee camps in Tripura would be shut down if the Brus failed to return to Mizoram by the end of September .",0
1512,hopeless,"No fewer than 17 of the current Waterford senior panel will play in the competition and McGrath has already spoken this week of his belief that college-going hurlers are hopelessly over-burdened at this time of year . As such , he supports Davy Fitzgerald 's preference for a 10-team top division in the National Hurling League , facilitating a less compressed and intensive early-season inter-county schedule , which would allow college players focus on their college throughout February .",0
1513,hopeless,"November 21 , 2017 , 8:39 pm All signs are that the sins of errant political potentates who stood to gain from the biggest ever financial crime in Sri Lanka -- the Treasury bond scams -- will be laid on a lesser person who has no political future to worry about and is in a position to run away , flashing a foreign passport . One should n't be so na ? ve as to believe the bond drama , which is not yet over , will have an ending different from the frustratingly predicable climax of an edge-of-your-seat Bollywood thriller , packed with adrenaline-pumping action , with some cliffhanging moments thrown in for good measure . In other words , it will end like butler-did-it whodunnit with a hopelessly anticlimactic denouement . We bet our bottom dollar that there will be something similar to the report of the second COPE ( Committee on Public Enterprises ) report on bond scams . The political crooks who are too big to be caught will have the last laugh !",0
1514,refugee,"""Gottberg once wrote that the Holocaust was used as an """" effective tool to criminalise Germans and their history """" and said German refugees pushed out of eastern Europe after World War Two should have the right of return .""",0
1516,migrant,"Farm laborer Harunur Rashid said he too was looking at leaving , adamant that although migrants were perishing at sea , others were finding jobs in Malaysia thanks to the smugglers .",0
1517,hopeless,"What could drive an individual to take his or her own life ? What goes on in the mind of a suicidal person ? Fear , desperation , isolation , hopelessness , failure or what ? Suicide is a desperate attempt to escape unbearable suffering . Most suicidal people are deeply conflicted about ending their own lives . They wish there was an alternative to suicide , but they just ca n't see one .",0
1518,women,"He said between 2012 and 2018 , a total of 700 investigation papers involving women were opened and of that number , 183 women were brought to court .",0
1519,poor-families,""""""" We are prepared to work tirelessly with everyone , to make sure we can bring them all closer to brokering an agreement which will diffuse the situation , and prevent the risks of a lost academic year , and incredible social and economic strain on especially poor families . """" Mpumlwana concluded . <h> Related Stories""",0
1520,immigrant,"Myanmar authorities do not recognise Rohingya as an indigenous ethnic group , instead regarding them as illegal immigrants from Bangladesh .",0
1521,refugee,""""""" The Australian government is trying to pay Cambodia to take some refugees off its hands and its conscience , """" said HRW 's Australia director , Elaine Pearson . """" This is n't a solution but rather a business deal at the expense of some very vulnerable people . """"""",0
1522,vulnerable,"MANILA , Philippines -- Skin-whitening cosmetics may contain mercury that could not only poison you but pollute the household and affect non-users as well , especially young children who are most vulnerable to exposure , a toxics watchdog warned Tuesday .",0
1523,in-need,"With the next general election just three months away , Najib is badly in need of huge foreign investments to boost his country 's economy so as to get back in favor with local voters and win another term .",0
1524,migrant,"""A : US citizens may file immigrant visa petitions for their Jamaican citizen parent(s) . The applicant ( """" beneficiary """" ) must be prepared to prove that the biological relationship exists between himself/herself and the petitioner . The petitioner must be over the age of 21 to file the petition .""",0
1525,immigrant,Americans are more likely to die from their clothes than die by an attack from a terrorist immigrant,0
1527,migrant,"The EU signed a migrant deal with Ankara in March , in which Turkey would take back refugees seeking asylum in the EU in exchange for a multibillion-euro aid package and political concessions , including a visa-free regime for Turkish citizens .",0
1528,homeless,Pro-Beijing lawmaker draws backlash for boasting of ' clean sidewalks ' after homeless people cleared,0
1529,immigrant,""""""" You have an administration that 's still evolving its immigration policy , and as a result , it 's creating an environment where immigrants with tech talent very well might be incentivized to go other places , """" said Peter Leroe-Mu ? oz , vice-president of technology and innovation policy for the the Silicon Valley Leadership Group .""",0
1530,homeless,Scores of residents at the Nungua farms in Accra have been rendered homeless after their houses were demolished by the Agric Ministry .,0
1531,migrant,Video that emerged last month showing men being sold as slaves sent shockwaves around the world . But humanitarian and migrants groups say this is something that 's been going on for years .,0
1532,immigrant,My next project is an immigrant love story based loosely on my parents and set in Toronto . It brings us into the Italian Diasporas in a way that is necessary .,0
1533,immigrant,"""Texas Sen. Ted Cruz , whose father fled to the U.S. from Cuba in the 1950s , said Obama should n't visit while the Castro family remains in power . Florida Sen. Marco Rubio , another child of Cuban immigrants , lambasted the president for visiting what he called an """" anti-American communist dictatorship . """" """" Today , a year and two months after the opening of Cuba , the Cuban government remains as oppressive as ever , """" Rubio said on CNN . Told of Obama 's intention to visit , he added , """" Probably not going to invite me . """"""",0
1534,poor-families,"The provision of public housing is the second major challenge . Jakarta has a backlog of 40,000 public housing units . The current strategy is to build 50,000 new units , or 38 new high density towers , by 2017 , these being let at a subsidised price of Rp10,000 ( US$80c , R12.20 ) a day to poor families . But land is expensive and scarce .",0
1535,poor-families,"""Dan Gilbert , another billionaire """" developer and venture capitalist """" , who owns Quicken Loans and other businesses including the Cleveland Cavaliers basketball team , is daily championed in the corporate and government-funded media as the white """" savior """" of Detroit . Over 80 buildings in the downtown area have been turned over to Gilbert who enjoys massive tax breaks amid the epidemic of foreclosures among working class and poor families throughout the city and Wayne County .""",0
1536,hopeless,"Yes they CAN be another Detroit , but hopefully without the blight , corruption , gangs , drugs , abandoned buildings , bankruptcy , and hopelessness that has befallen Detroit and many USA cities . <h> About China Real Time Report",0
1537,disabled,""""""" I went to Europe and saw how disabled people live happy , independent lives . I wished my own people had this equipment , and I thought : ' This does n't look complicated . I 'm a mechanical engineer -- I can do it . ' """"""",0
1538,vulnerable,"The government will continue paying millions of South Africa 's most vulnerable people social security payments on April 1 , despite not signing a new deal with an existing service-provider , the minister of social development said on Sunday .",0
1539,poor-families,"Sze Lai-shan , from the Society for Community Organization which organised the protest , said the Financial Secretary Paul Chan Mo-po should offer relief measures to help poor families in his budget next week .",0
1540,migrant,"""Italy 's far-right interior minister threatened Sunday to send """" back to Libya """" nearly 180 people stranded for three days on an Italian coastguard ship if the EU did not step in to resolve another migrant row with Malta . <h> Twitter <h> Most Popular""",0
1541,homeless,"""An organisation named ' Pehchan Foundation , working for street children was formed in 2005 by a group of parents and child specialist Dr Naeem Zafar . Till today this foundation is being run by few domesticated parents and none of any well-known social worker we see in media all the time . Dr Naeem , a renowned paediatrician and an activist for child rights , briefed about street children . He tells how the """" run away children is the most misused term , as these children are forced to leave their houses due to extreme torture by stepparents or negligence . There has been no accurate data on street children , but according to an estimate 20,000 are homeless street children who spend night on footpaths and have no place to go . """"""",0
1543,immigrant,The Trump administration announced on Thursday that it will allow some 500 Somali immigrants to remain in the US for at least another 18 months .,0
1544,poor-families,"Borno The Federal Government is to register about five million Nigerians in the ongoing National Social Register ( NSR ) for the Poor and Vulnerable Households . NAASCO Coordinator , Mr Peter Papka disclosed this at the inauguration of the Community Base Target ( CBT ) teams in Maiduguri , Borno State . Represented by the Head of Monitoring and Evaluation , Atiku Abubakar , Papka said that about 1 million poor and vulnerable families would be captured in the exercise this year . Papka said that about four million poor families would also be covered in subsequent years across the country .",0
1545,migrant,"Police also raided a fishing boat used to transport the migrants to the vessel and detained three Indonesians and four Malaysians on board , he said . Another five Malaysians were nabbed for suspected involving in the smuggling syndicate .",0
1546,poor-families,"""The study says the newly established """" family hubs """" -- group accommodation provided to get homeless families out of hotels and B&amp;Bs -- could become the next """" direct provision """" for poor families .""",0
1547,migrant,"That would affect mostly European-based humanitarian rescue ships , which have flooded the waters off Libya 's coast in the past year to pick up migrants .",0
1548,immigrant,"Sabah Deputy Chief Minister Tan Sri Joseph Pairin Kitingan ( centre ) has promised to to complete a full report on the state 's illegal immigrant problem by this year . ? File picKOTA KINABALU , Jan 5 ? Sabah Deputy Chief Minister Tan Sri Joseph Pairin Kitingan has vowed afresh to complete a full report on the state 's illegal immigrant problem by this year , after the technical committee missed its own deadline last year .",0
1549,migrant,Msumule called for vigilance by the citizens and collaboration with immigration department by reporting any suspected illegal immigrants .,0
1550,migrant,"""People living in New Zealand -- on the whole -- are fairly favourable toward immigration . Given that New Zealand is commonly conceived as """" a nation of immigrants """" , that 's what you might hope for .""",0
1552,in-need,"Jahangir told The Express Tribune about his current situation and how his circumstances forced him to move relocate . He also stated that he has demanded the Government of Pakistan for its support but has had no luck so far . Although the governments of Punjab and Sindh have provided him with financial care in the past , Jahangir is in need of further assistance .",0
1553,in-need,"No . I 'm 71 , which is too old . I 'm in need of my afternoon nap these days -- even though I could easily do that in the Houses of Parliament ...",0
1554,immigrant,""""""" And , because of the intersections that exist in my own life -- woman , multi-racial woman , woman of color , queer , bisexual , Mexican-Irish American , immigrant , and raised by families heavily rooted in Catholicism on both my Mexican and Irish sides -- I am deeply invested in projects that allow our youth 's voices to be heard , and that support our youth in owning their own complex narratives so that we can show up for them in the ways they need us to . """"""",0
1555,women,"""But things got a little emotional when the women were surprised with a special video from their family and friends . The song is off of their up coming album """" Get Weird """" and is obviously about a relationship ending .""",0
1557,hopeless,"But in this one a pair of trends were bucked , with Liverpool keeping a rare clean sheet -- two for the season now -- and failing to score for only the third league game in this campaign . They really were hopelessly weak in front of goal , which was underlined by the numbers showing they had 65 per cent possession , 15 shots on goal and yet only managed to get two on target .",0
1558,vulnerable,"In Mr. Aquino 's universe , pensioners ( and the vulnerable ) are moochers",0
1559,migrant,French President Emmanuel Macron came out Saturday in support of financial sanctions against EU countries which refuse to accept migrants .,0
1560,migrant,"But as an Irish emigrant , the most fundamental difference is the right of overseas citizens to have their voice heard . While an Australian citizen can vote for up to six years after they have left the country , Irish emigrants have no say .",0
1561,homeless,"Not everyday do we come across people like Mrs Jones . Helping a homeless person , much less a man , regardless of their situation , takes courage and effort . Mr Hubbard will forever be grateful that he met Mrs Jones ' family .",0
1562,disabled,I 'm mildly disabled and love river cruises . But I ca n't find a cruise which will allow me to store a scooter which I 'd need for shore excursions . Please can you help ? David Norton,0
1563,immigrant,A broad majority of Americans do not believe that cities should be going rouge and providing ' sanctuary ' to illegal immigrants in defiance of federal laws .,0
1564,vulnerable,"The priorities are part of TVP 's Stronghold campaign to combat serious and organised crime . A form prevalent in Oxford is drug lords exploiting vulnerable people and selling substances from their homes . Under the new operating model , Insp Simpson is in charge of 17 PCs and about 30 PCSOs .",0
1565,disabled,"Besides Erongo , the fibre-optic cables providing network connectivity as part of the Omaheke fibre-optic backbone route was also vandalised between Okatjoruu ( Otjituuo ) and Ongongoro in the Grootfontein Constituency of the Otjozondjupa Region earlier . The incidence disabled fixed and mobile communications services to thousands of customers in Okamatapati and surrounding farms .",0
1566,homeless,"Carson pointed out that despite this year 's recorded increase in people experiencing homelessness , there has been an overall decrease in the past decade and a half . The overall figure of 800,000 people homeless 15 years ago was much higher than this year 's roughly 554,000 people , he said .",0
1567,refugee,"The NGO worker said the returning families could be seen living in tents along the road from Torkham to Kabul . Earlier , the refugees were not allowed to construct houses on state land in Afghanistan , but now they face no such restriction as a large number of people have returned to their country in recent months . The Afghan government has also relaxed rules for the students .",0
1568,in-need,BEIJING China ( Xinhua ) --The first World Humanitarian Summit kicked off in the Turkish city of Istanbul on Monday . How to deliver the humanitarian aid supplies more speedily and efficiently to those in need is one of the main topics on the agenda .,0
1569,women,"Sophie Ndaba has successfully been in the entertainment industry for more than two decades and there is no stopping her hustle . We first met the beauty when she bagged the role of Queen on Generations and over the years , she has managed to solidify herself as one of the most popular women on television .",0
1571,poor-families,"The women , often from poor families , are now demanding compensation to cover costs of raising their babies , according to The Washington Times .",0
1573,immigrant,"If we consider the percentage of EU immigrants in each EU country , the UK is at the upper end of the distribution , but it is on par with many other EU members , and it is far from having the most EU immigrants per capita .",0
1574,women,We at Obaa Sima Foundation dedicate our efforts to the eradication of all barriers and hindrances that turn to negatively erode the development and progress of women through the provision of tailor-made solutions to problems bothering women and children .,0
1575,homeless,"In Wales 7,000 young people every year need help because they 're facing becoming homeless . Credit : ITV Cymru Wales",0
1576,disabled,A special campaign would be launched through the electronic and print media to highlight the problems faced by the disabled persons . Legislation in this regard would be made at provincial and district level .,0
1577,hopeless,"AA originated in 1935 , when a hopeless alcoholic faced financial trouble . The mutual-aid movement was founded by and designed for middle-aged men who had been battling the bottle for years , and had decades of job and family wreckage behind them .",0
1578,immigrant,"Most of these immigrants are associated with criminal networks and illicit businesses , in which elements of local police and transporters are often involved .",0
1579,refugee,"Afghanistan and UNHCR favour that refugees should not be forced to return to their country and that the process should be completed through UN-sponsored voluntary repatriation programme . However , officials said that four to five families were returning under the voluntary repatriation plan on daily basis . It would take decades to complete the process if it was left to voluntary repatriation , they added .",0
1580,migrant,"The UN currently is falling short of providing effective support to member states , migrants , and the societies that host them . Its member governments need to agree on universal principles to establish an international framework for dealing with migration , and the UN itself should make governance of migration one of its central missions , rather than scattering the task across different agencies .",0
1581,refugee,There was a spike of 551 applications last October -- one month after a photograph of a dead Syrian child shone a spotlight on the plight of the 4.6 million people seeking refugee from the violence in Syria .,0
1583,women,No one knows exactly why some women who were captured and abused became killers . Maybe it was the indoctrination . Maybe it was the militants ' threats .,0
1584,poor-families,The area elders led by Joel Karumi urged Ruto to launch stima mashinani project to enable the poor families that can not meet the hefty electricity installation fee have access to light .,0
1585,migrant,"U.S. District Judge Nicholas Garaufis in Brooklyn ruled that the Deferred Action for Childhood Arrivals program , or DACA , can not end in March as the Republican administration had planned , a victory for Democratic state attorneys general and immigrants who sued the federal government .",0
1586,migrant,"Earlier , releasing the research findings , Programme Coordinator for Land based investments for Tanzania Natural Resource Forum ( TNRF ) , Godfrey Massay , said that the study by TNRF revealed that among the factors that cause land conflicts in the district are corruption , lack of land use plans , lack of title deeds , influx of immigrants from other district and inadequate land for agriculture .",0
1587,refugee,"European leaders , including Prime Minister David Cameron , are meeting in Brussels to thrash out a refugee swap with Turkey .",0
1588,immigrant,The administration 's Department of Justice ( DOJ ) also asked a federal judge in San Diego for relief from part of an earlier order that could require the government to release adult immigrant detainees if they can not be reunited with their children before the court 's deadline .,0
1589,homeless,"The ministry also highlighted that BC Housing is building 188 affordable housing units available for youth and adults at risk of homelessness , including youth in and out of care , in Surrey , Courtney and Chilliwack .",0
1590,refugee,"Last weekend , the Royal Canadian Mounted Police reported that it picked up 22 people near the border town of Emerson , after they had walked for as long as four hours in sub-zero temperatures . They were taken to offices of the Canadian Border Services Agency , where they all made refugee claims .",0
1591,disabled,Man who left father of four disabled gets 10-year term,0
1592,women,"During the Ad Hoc Working group on the Durban Platform ( ADP ) negotiations in Bonn , Germany held on August 31 to September 4 , the initiative gained more support and traction . Human rights in that negotiation period was not only seen as a discourse on basic human rights but was also expanded to include the rights of the most vulnerable sectors on the impacts of climate change -- women , indigenous peoples , and local communities .",0
1593,homeless,"In Chile there are thousands of earthquake resistant housing structures but in Haiti only a few structures are earthquake resistant . Consequently they paid a lot . Haitian government reported that an estimated 230,000 people had died , 300,000 had been injured and 1,000,000 made homeless making it one of the worst natural disasters in modern history .",0
1594,migrant,"""During a fact-finding visit to Algeciras on Saturday to learn how police and the Red Cross were coping with the influx of migrants , Grande-Marlaska said it was """" a European problem which requires a European solution """" .""",0
1595,women,UTI in pregnant women,0
1597,in-need,Photos taken by a wildlife tour guide show the humpback completely wrapped up in ropes and in need of desperate assistance .,0
1598,migrant,"Kids of migrants and Indigenous people have a right to speak , grow up with , and celebrate their own heritage languages . On International Mother Language Day , let 's celebrate that right and the benefits it brings to us all .",0
1600,hopeless,"""Afejuku uses the poem , """" A Leaping Flame """" to expose the belief among the Itsekiri that their land was stolen by those who have high connection in government . The poem is dedicated to the memory of Pa J. O. S Ayomike , a frontline Itsekiri activist and historian who fought for the sovereignty of the Itsekiri nation . In the poem , the speaker re-echoes the words of Pa Ayomike : ' Nothing is final , he chants . No one shall see the end/Until the land-owners of Oeeri regain and retain their lands/Stolen along the corridors and in the beds of love ' . Like several poems in Afejuku 's collections , there is the lingering hope that one day the Itsekiri nation will regain their ' stolen ' lands . A tone of resolute defiance runs through Afejuku 's poems . It constitutes a point of equi-balance to what might otherwise have been a hopeless view of life .""",0
1601,hopeless,"Mr. L had been a successful fisherman before the tsunami . With the disaster , he lost his house , livelihood , and personal identity as a productive member of society . Mr. L and his family members had to live in a refugee camp with minimum facilities . A few months after this unbearable catastrophe , Mr. L became depressed . His symptoms included persistent depressed or irritable mood , loss of appetite , sleep disturbance with often early-morning awakening , greatly diminished interest in life activities , fatigue and loss of energy , feelings of worthlessness , feelings of hopelessness , and sometimes thoughts about suicide .",0
1602,homeless,"""The theft of a series of photos promoting awareness around homelessness is """" wrong on so many levels , """" says the executive director of Shelter Nova Scotia .""",0
1603,poor-families,The scheme is designed for poor families with free of cost access to secondary as well as priority diseases treatment .,0
1604,migrant,"But on July 19 , the Immigration and Customs Enforcement Agency ( ICE ) ordered her deported back to Guatemala . Why ? Because she is an undocumented immigrant and President Trump maintains undocumented immigrants are responsible for an increase in the murder rate and violent crimes and a decrease in the material standard of living of middle and lower-class citizens .",0
1605,homeless,"In a telephone interview , both chairmen of Mvuna Island and the nearby Island of Mandakerenge said the incident happened on Sunday at around 1.00 pm when people had left their houses to perform various activities , rendering hundreds of them homeless .",0
1606,in-need,A prolonged drought has left some four million people in Zimbabwe in need of food aid .,0
1607,vulnerable,"' Our genes and the genes of our babies are vulnerable to our ways of living , ' Dr. Eric Butter , who was n't involved in the research , told Reuters Health .",0
1608,migrant,"Serkan Yagmur , owner of West Ridge Hots ( 584 West Ridge Road ) , was just 17 years old when his family moved from Turkey to the United States in 2002 . He was still in school when his father applied for the green card lottery through the Diversity Immigrant Visa Program .",0
1609,migrant,"""Some Facebook users such as """" Chris Lee """" applauds PM Lee 's efforts to tackle the problem head on but many others are expressing concern , with many wondering if immigrants are the only solution to Singapore 's low birth rate .""",0
1610,immigrant,"Karsten recounted how he came to Canada from the Netherlands when he was a child , and he was unaware until last week of the fears some locals had regarding Dutch immigrants .",0
1611,in-need,"Detroit 's urban farmers have proven some of the most innovative people in the city . They 've reclaimed vacant lots and learned how to bring fresh , nutritious food to neighborhoods in need of it .",0
1612,women,"And why , you may well ask ? What is the fascination of these plays that depict the implacability of the gods and the stubborn -- sometimes justified -- defiance of the mortals ? The answer is that they manifest the indomitable courage of men and women who choose death and destruction for their convictions . It is the human spirit that these tragedies glorify ; the audience is ennobled through a process of Catharsis .",0
1613,women,""""""" Parents are often unwilling to accept a married daughter who leaves her husband , and therefore , a woman is trapped having nowhere to go if she breaks ties with her husband 's home . """" Some women , however , may altogether be deprived of choice if they are """" abandoned """" by their husbands .""",0
1614,refugee,"""Byrs stressed """" the appalling situation """" in which refugees are living in the Diffa region , where the population has almost doubled , due to refugees from Nigeria , and food stocks are becoming scarce .""",0
1615,homeless,"In this case I see only regression -- of home once again becoming merely a place , and a people once again homeless ; and this city becoming once again a colonial outpost driven by empire builders , migrants and refugees .",0
1616,disabled,"""The second one was under a tamarind tree ! ' Kumarini smiles at the memory . """" Now we have four of them in Agunukolapelassa , Walasgala , Kolombogedara and Tangalle . We 've also established a partnership with Sight Savers Sri Lanka and the Ministry of Education to work on a model of inclusive primary education in Hambantota . We want to train the mothers in education so that they can in turn play a part in educating their disabled child . """"""",0
1617,vulnerable,"And South-East Asia , in particular , is often vulnerable because of dollar-denominated debt serviced in local currencies .",0
1618,in-need,Yeung said the requirement means people in need can not apply for an allowance .,0
1621,hopeless,"""This time , it was the early hours of 16 July . My speech was exactly the same one my father gave in 1980 . ( """" Blood everywhere , """" """" no one wins ... """" ) This time , I 'm the same age as my father when he first explained coups to us . But I 'm probably more tired than he was of being insulted , and much more hopeless about my country 's future .""",0
1623,refugee,"Federal Government-hired security guards are refusing to allow anyone to see her , including her long-time refugee advocate .",0
1624,women,"A. I think first and foremost if I look back at when I first went to Man City , they were in the same process that Barcelona are in now . I think when I first went to Man City , they were n't very professional , they were just starting out and the men 's team had just invested a lot into women 's team .",0
1625,women,"When we commented on the lack of women on the delegation , one man decided to chip in with a great joke .",0
1626,homeless,The 16-bed homeless shelter in Wagga is operated by St Vincent de Paul and open to anyone in the eastern Riverina . <h> Homelessness different in the country,0
1627,homeless,"Woman raises over $150,000 for homeless man who gave away his last $27",0
1628,disabled,"The upgrades , which will cost approximately R720-million , includes a new visitor reception and gate complex , new parking , new craft markets , and new recreational areas for day visitors . In line with iSimangaliso 's policy , all facilities will be disabled-friendly .",0
1629,disabled,"""Paul Smith , CAA consumers and markets director , said : """" We 're pleased surveys show satisfaction levels remain high and the vast majority of passengers ' journeys go smoothly . The improved performance of many airports means disabled passengers should have even more confidence to travel from UK airports .""",0
1630,hopeless,"A temper tantrum is something no parent wants to deal with , especially when done in public . Having to deal with a toddler screaming , hitting and back-talking you is frustrating enough , but when it is done in front of others , there is often a feeling of either hopelessness or anger .",0
1631,hopeless,""""""" Luxury """" is a hopeless misnomer . These watches are not more comfortable on your wrist than a Casio or Timex . They are simply very , very expensive . And , being a mechanical watch with a clockwork mechanism , they need a full service once every 3 years , costing many thousands .""",0
1632,vulnerable,Jamaica AMT compliance high but still seen as vulnerable,0
1633,migrant,"According to The Star , senior lawyer Datuk Seri Jaha ? berdeen Mohamed Yunoos said Section 56(1) was not related to asset seizures , while only Section 44 of the Immigration Act allows for detention of vessels or aircraft believed to have been used to carry illegal immigrants .",0
1634,hopeless,"Pep Guardiola 's Manchester City travel to West Ham , who like Leicester are hopelessly out of sorts , and four other relegation battlers are pitched in against each other Hull hosting Swansea and Sunderland at home to Burnley .",0
1635,immigrant,"Zahid , who is also home minister and Joint Chairman of the Committee of Foreign Migrant Management in Sabah ( JKPWAS ) said in 2014 , 17,720 illegal immigrants were deported and the number increased to 27,769 in 2015 .",0
1636,homeless,Exact right yet people step around our homeless and those with mental illness to attend rallies to being in people from overseas without fixing or addressing the issues here first . Go figure . Homeless and mentally ill are not a trendy course .,0
1638,in-need,"This would be beneficial , but given the level of SMRT transparency , the current management is unlikely to introduce the indicators . If they are unwilling to inform the public about the return of 26 trains to the manufacturer , they are unlikely to disclose which parts are in need of replacement . Currently , this information is only used to look back on and analyses faults rather than forecast upcoming problems . The SMRT needs an overhaul in the way faults and maintenance are perceived . This will only come from a radical reshuffle in the way the company runs at a management level .",0
1639,vulnerable,""""""" UN agencies and international NGOs have temporarily relocated because of the fighting , """" Dujarric said . """" This has left a gap in provision of basic services for vulnerable communities in Mudug , Galgaduud and Hiraan regions . """"""",0
1640,poor-families,During the implementation Camfed will work together with community members and leaders from this district to support girls and boys from poor families to attend government secondary schools .,0
1641,hopeless,"Why are so many of us hopelessly addicted to fatty and sugary foods that we know are bad for us ? Why do we never get the same cravings for fruit , vegetables or brown rice that we do for chocolate , crisps and chips ?",0
1642,homeless,""""""" You have to sleep somewhere well-lit , with cameras or security guards , """" says rough sleeper George , 43 . """" In the dark , anyone can hurt you . """" George became homeless after his relationship ended and he lost his job as a disability carer . Depressed and with nowhere to go , he started lived in his car . When the car was impounded he began sleeping rough . Recently he fled a """" dangerous """" rooming house , where he paid $225 a week for a single room . """" A guy there said he was going to kill me . I feel safer on the streets . """"""",0
1644,immigrant,"One people , all immigrants",0
1645,poor-families,"""Children should have the right to go to school , but many poor families can not see it for their children . My son is eight years old . He loves reading books . One day he asked me , """" Mum , why ca n't I borrow books from the library ? """" I do n't know how to answer !""",0
1646,refugee,"Fleeing war and economic devastation , more than a million refugees and migrants arrived in Europe by boat in 2015 , according to the United Nations refugee agency ( UNHCR ) . More than 251,000 have made the dangerous journey so far this year .",0
1647,immigrant,"Wale Oyejide is the Nigerian designer behind the Ikir ? Jones label . He uses textile and apparel design to convey stories about immigrant populations to the Western world . His designs fuse tailored suits and accessories with sampled art history designs . He inserts African figures into the context of foreign art history traditions , in this case European and Japanese . In 2016 , Ikir ? Jones tweeted at the official Marvel handle about handling the wardrobe for the Black Panther and now it 's a reality we 're all seeing . We see Chadwick Boseman as T'Challa in an Ikir ? Jones ' ensemble in what appears to be a meeting at the UN .",0
1649,in-need,"Despite the growing global inter-connectivity , people 's experience of loneliness has increased with one in 10 Australians reporting feeling lonely or isolated over the past year . Happy Paws Happy Hearts is working to redress this concern through connecting ' hearts in need ' including the elderly , people with disabilities and war veterans with animals . The organisation facilitates interactions between vulnerable people in our community and animals in need of care and attention for the mutual benefit of both parties .",0
1650,refugee,"""He said the refugees who chose J-K as their home can not be held to ransom , """" while some of their counterparts in rest of the country have become Prime Ministers like Inder Kumar Gujral and Dr Manmohan Singh """" .""",0
1651,immigrant,"Cathy McMorris Rodgers , a Washington state representative who is chairwoman of the Republican conference , plans to introduce a bill designed to pass quickly and prevent immigrant families from being separated . GOP leaders have been tight-lipped about her proposal to avoid draining support from the broader Republican measure that failed Wednesday .",0
1652,homeless,"Meanwhile , the two-storey building of the Upazila Health Complex , which was over 500 metres away from the bank a couple of months ago , is being devoured now . Over 4,000 families have become homeless and many affluent farmers broke during the same period .",0
1653,women,Nations Sports Day is an annual event organised by the bank to not only provide the sportsmen and women an opportunity to showcase their sporting talents but also to connect with the fellow staff members in an informal surrounding .,0
1654,in-need,"The government said in its Throne Speech this month that it would develop a 10-year plan to address transportation needs across the province , though it said it would take a year to identify areas in need .",0
1655,in-need,He added that he would be taking a break from online fundraising for those in need .,0
1656,immigrant,The anti-immigrant Slovenian Democratic Party ( SDS ) won a June 3 election but lacks willing coalition partners to form a government in a highly fragmented parliament .,0
1657,refugee,refugees,0
1658,refugee,"""UN Secretary-General Antonio Guterres has called on US President Donald Trump to """" remove sooner than later """" the travel ban imposed on refugees and immigrants from seven countries .""",0
1659,vulnerable,"All sectors in Sri Lanka are vulnerable to climate change . There is no escape . If you want to sustain , you have to adapt . That means that we have to change our strategies to smarter ones . We also need to have an attitudinal change . Without changing our attitude we will not be able to face this dilemma successfully -- University of Peradeniya Department of Agriculture Agroclimatology Principal Scientist Dr. Ranjith Punyawardena",0
1660,migrant,""""""" We believe they ( kidnappers ) received inside help , most probably from illegal immigrants who have stayed here for a long time , """" said Hazani .""",0
1661,hopeless,"New York in the 1920s was a mess . Let down by its venal politicians , the city 's transport was hopeless and its housing dreadful . Then along came a man with a plan . A grand plan . His name was Robert Moses . Armed with autocratic powers , and fuelled by a titanic megalomania , the urban planner ruthlessly transformed the place . Some of what he did in park creation and bridge construction was magnificent ; much of his legacy was terrible . Expressways were sliced through neighbourhoods as he prioritised cars over people . His construction projects had scant regard for the fabric or the quality of human life . Scores of traditional communities were ripped apart . Hundreds of thousands of people were displaced . All in the name of progress . And masterminded by a man who was never elected to anything .",0
1662,migrant,"When President Donald Trump became frustrated on Thursday ( Friday NZ time ) with lawmakers in the Oval Office over restoring protections for immigrants from Haiti , El Salvador and African countries , most media outlets did not shy away from quoting him verbatim .",0
1663,disabled,"Universities said they were open to discussing the issue , but added that contextualised admissions were mainly focused on socio-economic barriers , with other policies in place to identify disabled students .",0
1664,vulnerable,""""""" The Impact of Climate Change in small communities is real and they are the most affected and the most vulnerable , """" she underlined .""",0
